30		0.00017287284324635075
1412		0.0008143651710378262
3352		0.0017839628618181837
5254		0.0021501011174183023
5543		0.0010491076357211537
7478		0.0008119650112927726
3		0.0002032114164924541
28		0.0016888256912543885
39		0.00034248563190534187
54		0.00034615543808748405
108		0.0004453342620951501
152		0.0005771532855322908
178		0.00029569002324804095
182		0.00016002833908040323
214		0.0016515289038046932
271		0.0013262769397219638
286		0.00017230266594262563
300		0.00014912903596341108
348		0.00017233935637071094
349		9.395220495806246e-05
371		0.0002869882303552445
567		0.0003300593299697925
581		0.00010855220977578347
584		0.00022517711094151483
586		0.00010473652646209677
590		0.00019184765462463936
604		0.00017927034067109673
611		0.00021459010521621765
8283		0.00031529938541058903
25		5.048838112772009e-05
6		0.0003089667906025455
8		0.00032553728341146035
19		0.00012968648209558308
23		0.00017070286943898734
29		0.00018374164916707314
33		0.0003373248102651588
35		0.0006963796726765872
50		0.00040335396969596666
55		0.0009470587112320001
75		0.00047760875886252894
80		0.0002818132213165522
86		0.0008456653049399415
94		0.00027305101705530136
127		9.774690173635337e-05
154		0.00011601462062690446
192		0.00023563065144502034
224		0.00010646212674676929
226		0.0001855345150981885
246		0.00013877536611774327
252		0.00017576483363710338
255		0.0001638712726311633
257		0.00017560057707452525
261		0.00014688167197023864
273		0.00011506573920328255
280		0.00021156310317198426
282		0.00107483527961611
299		0.0011040728601671838
302		0.00017301784590057834
306		9.653005481930998e-05
308		0.00018005525196024356
310		0.00028677486480569445
322		0.00030861538492491663
325		0.00019939774494695317
339		0.00013186234211142502
356		0.0003547829917963771
358		0.00010749015551634176
363		0.0002909897602787832
370		0.00044672109101535413
373		0.00017428871403309034
377		0.00017051796706077013
379		0.00010157555255071413
407		0.0009272859766300267
415		0.0003895945982017773
422		0.00014879412151337803
428		0.00015552288370822992
439		0.0004274085472545337
488		0.00010643803938803213
514		0.00027295163726874505
545		0.0004401534210797955
549		0.0005785634922483165
560		0.00041276480836032847
592		0.0001215793173207933
600		0.000729901503613549
645		6.982571243376731e-05
650		6.757160280093438e-05
659		0.0002027749496073232
664		0.00014600284916806285
667		0.00042605785958763727
673		0.00023154966016234515
675		0.00011803433841865209
696		0.0002809798253684982
706		9.682791238713093e-05
723		0.0001551853393746172
739		0.0004832234069711533
756		0.0005969792225201028
857		0.00047625868508763513
864		9.408073938850539e-05
893		0.0003524842862389682
959		0.0005134324117495912
994		0.00013433013027526534
1131		0.00018391924170411554
3755		0.001061374072140354
8282		7.52255127545181e-05
8284		0.0001636382338390768
4		5.048838112772009e-05
10		0.00042706111085890746
38		0.00016440223763861968
56		0.0009145206220683855
130		9.504631726433806e-05
140		0.00017703006030986632
147		0.00014120891612605035
151		0.0003011342908268758
232		0.00019601754465919854
243		0.0005782701102242456
341		8.769986229300083e-05
606		0.0001324454537020786
5		5.048838112772009e-05
61		0.00021387510592248382
89		0.0001127245410415786
93		0.00012240318537895477
153		0.0002749755535522308
163		9.490425947019241e-05
167		8.512492787302565e-05
168		0.00011763755567333738
175		0.00020242665071174774
34		0.00025890740530481776
132		0.00017556204729584696
135		0.00030824292447387123
171		0.0003112520509652761
183		0.00011974368929357585
