2625		0.009140941023655638
2470		0.0070256040739492725
7553		0.006040029314717006
1186		0.0056664615746779045
7620		0.005378466488204133
5412		0.005341816368205019
7632		0.005310713180704384
4875		0.005216264349608763
6832		0.004922212618095634
2066		0.004776107389860632
8293		0.00474718635221707
214		0.004597444831051372
4735		0.004507488082174946
271		0.0036920019533119037
5210		0.0035640340174865385
8163		0.0035166026480949087
1842		0.0034384803896064793
1026		0.0032650289221121376
3537		0.003185495343810158
3117		0.0031840883223584167
2643		0.003121184436331241
299		0.0030734511052028773
7699		0.002965671717404274
3755		0.002954600557750267
5459		0.002921904683474473
1633		0.0028314720083603747
7890		0.0028233084112563173
4256		0.002816041971955319
1726		0.002773630791621519
4247		0.002688905230628501
8294		0.0025407237902326874
4402		0.0025297146157135238
3408		0.00252516615946631
7809		0.002493506825244205
5288		0.002428497873212935
7961		0.002361660127234938
3650		0.0022833761990684056
1412		0.002267002882205726
7478		0.002260325073281345
1956		0.002235862375451812
5963		0.0022262293736360354
7414		0.0022251054918342563
7214		0.002165953705093911
1453		0.0021468850714764383
7803		0.002144943114644116
8295		0.0021006776637987785
4011		0.0020408592409631543
3265		0.0020388106142666357
2877		0.002026139150905181
7908		0.002014458521211794
6148		0.0020099497302578442
3130		0.001982473294024358
3516		0.001963101219858591
6979		0.0019479479794436956
4940		0.001928512313194521
4037		0.001923801715045742
5055		0.0019107631069313971
4349		0.0018932461589432244
2151		0.0018883513272301379
8178		0.0018768608833889138
7115		0.0018766376455645315
4179		0.001874223638013964
6124		0.0018632412305977647
3030		0.0018463372220820558
3892		0.001824473384267542
7587		0.001820858380076785
3136		0.001802220473967908
8174		0.0018006486746732983
6496		0.0017817454584244325
1437		0.0017761352666629672
3307		0.0017463617336527732
8192		0.0017413117152686032
1893		0.0017048443834412445
5693		0.001679872924063555
4578		0.001678124536694628
756		0.0016618429564463234
2185		0.0016573872662614003
7839		0.00165571807755439
930		0.001630513764269486
7757		0.001618508832504887
4510		0.0015860300631967846
6980		0.0015702588547178218
5130		0.0015447939752320284
1307		0.0015391819832684945
15		0.0015365891557178658
1464		0.0015322604236394583
4463		0.0015278008754054523
3014		0.0015249954580633489
5545		0.001506763206340816
6739		0.0015040575745359315
7763		0.0015008782868255657
6634		0.0014977590339924907
4373		0.0014922285978391093
5204		0.0014668295266695441
7927		0.0014521167406080374
3371		0.001449214346484351
8121		0.0014468901014431297
8291		0.0014455995098977027
8212		0.0014427388900151907
6400		0.0014376515465306674
