6056		2.108222066057625e-05
372		7.834378973552015e-05
3677		2.108222066057625e-05
1825		2.108222066057625e-05
2625		0.009140941023655638
6732		2.108222066057625e-05
1024		9.754876517296674e-05
1044		0.00015540164912640698
2933		2.108222066057625e-05
239		2.108222066057625e-05
4695		2.108222066057625e-05
4698		2.108222066057625e-05
3786		2.108222066057625e-05
3516		0.001963101219858591
874		2.108222066057625e-05
617		0.00017816611715948153
6573		2.108222066057625e-05
5228		2.108222066057625e-05
7509		2.108222066057625e-05
4493		2.108222066057625e-05
7210		2.108222066057625e-05
1092		0.0002008152113504177
4217		2.108222066057625e-05
2954		2.108222066057625e-05
4898		2.108222066057625e-05
5088		2.108222066057625e-05
6870		2.108222066057625e-05
208		2.108222066057625e-05
3438		2.108222066057625e-05
4864		2.108222066057625e-05
4105		2.108222066057625e-05
3036		2.2747818741001155e-05
4991		0.0001935409364014633
720		2.108222066057625e-05
1382		8.657035339729261e-05
5692		2.108222066057625e-05
4749		2.108222066057625e-05
6651		2.108222066057625e-05
403		8.379545044965812e-05
6503		0.00011380802581125344
4237		0.00027328804560006247
3581		2.108222066057625e-05
7538		2.108222066057625e-05
4986		0.00015731073345592953
454		2.108222066057625e-05
4507		0.00015537892059720306
4155		2.108222066057625e-05
6873		0.00042111403620523775
4250		2.108222066057625e-05
172		2.108222066057625e-05
2413		2.108222066057625e-05
247		2.108222066057625e-05
6653		2.108222066057625e-05
5374		2.108222066057625e-05
2392		2.108222066057625e-05
4820		0.0008730878891512058
344		2.108222066057625e-05
643		6.434563702667617e-05
1499		2.108222066057625e-05
7659		2.108222066057625e-05
4476		2.108222066057625e-05
3841		2.108222066057625e-05
5872		0.0002109050450571422
722		8.451307915977243e-05
8158		2.108222066057625e-05
2504		0.00032700720422506214
8196		2.108222066057625e-05
1048		2.108222066057625e-05
1731		2.108222066057625e-05
6347		0.000209261338089413
7804		2.108222066057625e-05
6293		2.108222066057625e-05
4523		2.108222066057625e-05
5750		2.108222066057625e-05
8083		0.0008065235787484429
4598		2.108222066057625e-05
1902		2.108222066057625e-05
6096		0.00020092575405583445
7349		2.108222066057625e-05
4875		0.005216264349608763
1778		2.108222066057625e-05
2929		2.108222066057625e-05
2171		2.108222066057625e-05
3338		7.700382983579334e-05
5578		2.108222066057625e-05
7163		2.108222066057625e-05
4755		2.108222066057625e-05
6002		2.108222066057625e-05
946		8.638102254494192e-05
555		2.108222066057625e-05
6497		2.108222066057625e-05
2070		2.108222066057625e-05
852		2.129059144617497e-05
5254		0.0008978107951296022
3799		2.108222066057625e-05
5068		2.108222066057625e-05
28		0.0007051900726811189
1188		2.108222066057625e-05
6945		4.8918659666956715e-05
2931		2.108222066057625e-05
590		8.010811884707634e-05
3651		2.108222066057625e-05
1220		0.0003211185027165689
8273		2.108222066057625e-05
5540		2.108222066057625e-05
2345		0.0005430385377799665
6933		0.00022919645096985226
7482		2.108222066057625e-05
1284		0.00013653386735063117
5439		0.00010560285013211512
6297		2.108222066057625e-05
4399		2.108222066057625e-05
3595		2.108222066057625e-05
1011		2.108222066057625e-05
3772		5.789302552701649e-05
1782		2.108222066057625e-05
2364		0.00015498357895725242
3971		3.168886044071482e-05
7190		2.108222066057625e-05
7639		2.108222066057625e-05
8203		2.108222066057625e-05
6691		0.0006433630298804584
7970		2.108222066057625e-05
7143		0.0007571628237401656
7954		2.108222066057625e-05
4242		2.108222066057625e-05
6535		2.108222066057625e-05
3522		2.108222066057625e-05
3467		2.108222066057625e-05
6751		2.108222066057625e-05
153		0.00011482001800320642
5774		2.108222066057625e-05
8090		0.00023458467254788232
1391		2.108222066057625e-05
814		2.108222066057625e-05
293		2.108222066057625e-05
2677		2.108222066057625e-05
4408		2.108222066057625e-05
5990		2.108222066057625e-05
7136		2.108222066057625e-05
2886		2.108222066057625e-05
5376		2.108222066057625e-05
3424		2.108222066057625e-05
4905		2.108222066057625e-05
8187		2.108222066057625e-05
8063		2.108222066057625e-05
1853		2.108222066057625e-05
2437		2.108222066057625e-05
3579		2.108222066057625e-05
6581		2.108222066057625e-05
675		4.9286555123430604e-05
2764		0.0001347744258922459
5016		2.108222066057625e-05
2203		2.108222066057625e-05
1937		2.108222066057625e-05
99		2.108222066057625e-05
3075		2.108222066057625e-05
3473		0.0012062919559365807
298		0.00010804406756151462
